id	text	w	h
wushen_jzp/Music/images/wushenqinpu_10_127_b.png	['Music', '⿱', '⿰', 'LEFT_FINGER_MING', '7', '⿺', 'RIGHT_TIAO', '7']	48	47
wushen_jzp/Music/images/wushenqinpu_10_128_b.png	['Music', '⿱', 'RIGHT_MO', '6']	44	45
wushen_jzp/Music/images/wushenqinpu_10_129_b.png	['Music', '⿹', 'RIGHT_GOU', '5']	42	41
wushen_jzp/Music/images/wushenqinpu_10_130_b.png	['Music', '⿸', 'RIGHT_LI', '7']	40	37
wushen_jzp/Music/images/wushenqinpu_10_132_b.png	['Music', '⿹', 'RIGHT_GOU', '4']	28	40
wushen_jzp/Music/images/wushenqinpu_10_133_b.png	['Music', '⿱', '⿰', 'LEFT_FINGER_DA', '5', '⿺', 'RIGHT_TIAO', '6']	38	42
wushen_jzp/Music/images/wushenqinpu_10_134_b.png	['Music', '⿳', '⿰', 'LEFT_FINGER_SHI', '5', 'RIGHT_MO', '4']	33	43
wushen_jzp/Music/images/wushenqinpu_10_135_b.png	['Music', '⿱', '⿰', 'LEFT_FINGER_MING', '6', '⿹', 'RIGHT_GOU', '3']	33	58
wushen_jzp/Music/images/wushenqinpu_10_136_b.png	['Music', '⿱', '⿰', 'LEFT_FINGER_MING', '7', '⿱', 'O_JIAN', '⿹', 'RIGHT_GOU', '3']	34	47
wushen_jzp/Music/images/wushenqinpu_10_137_b.png	['Music', '⿱', '⿰', 'LEFT_FINGER_MING', '8', '⿹', 'RIGHT_DA', '1']	41	42
wushen_jzp/Music/images/wushenqinpu_10_138_b.png	['Music', '⿱', '⿰', 'LEFT_FINGER_MING', '9', '⿹', 'RIGHT_GOU', '4']	35	38
wushen_jzp/Music/images/wushenqinpu_10_139_b.png	['Music', '⿱', '⿰', 'LEFT_FINGER_MING', '8', '⿹', 'RIGHT_DA', '3']	35	46
wushen_jzp/Music/images/wushenqinpu_10_140_b.png	['Music', '⿱', '⿰', 'LEFT_FINGER_MING', '7', '⿸', 'RIGHT_LI', '5']	36	42
wushen_jzp/Music/images/wushenqinpu_10_142_b.png	['Music', '⿹', 'RIGHT_GOU', '3']	28	41
wushen_jzp/Music/images/wushenqinpu_11_0_b.png	['Music', '⿱', '⿰', 'LEFT_FINGER_DA', '6', '⿸', 'RIGHT_BO', '7']	36	46
wushen_jzp/Music/images/wushenqinpu_11_1_b.png	['Music', '⿱', 'TECHNIQUE_SAN_YIN', '⿺', 'RIGHT_TIAO', '5']	43	43
wushen_jzp/Music/images/wushenqinpu_11_2_b.png	['Music', '⿱', '⿰', 'LEFT_FINGER_MING', '7', '⿹', 'RIGHT_GOU', '3']	31	54
wushen_jzp/Music/images/wushenqinpu_11_4_b.png	['Music', '⿱', 'TECHNIQUE_SAN_YIN', '⿺', 'RIGHT_TIAO', '5']	39	47
wushen_jzp/Music/images/wushenqinpu_11_5_b.png	['Music', '⿱', '⿰', 'LEFT_FINGER_ZHONG', '10', '⿹', 'RIGHT_DA', '1']	35	40
wushen_jzp/Music/images/wushenqinpu_11_7_b.png	['Music', '⿱', 'TECHNIQUE_SAN_YIN', '⿺', 'RIGHT_TIAO', '5']	48	45
wushen_jzp/Music/images/wushenqinpu_11_8_b.png	['Music', '⿱', '⿰', 'LEFT_FINGER_MING', '⿱', '10', '1', '⿹', 'RIGHT_GOU', '3']	30	55
wushen_jzp/Music/images/wushenqinpu_11_9_b.png	['Music', '⿱', 'TECHNIQUE_SAN_YIN', '⿺', 'RIGHT_TIAO', '5']	41	40
wushen_jzp/Music/images/wushenqinpu_11_10_b.png	['Music', '⿱', '⿰', 'LEFT_FINGER_MING', '⿱', '10', '1', '⿹', 'RIGHT_GOU', '3']	33	50
wushen_jzp/Music/images/wushenqinpu_11_11_b.png	['Music', '⿱', '⿰', 'LEFT_FINGER_MING', '10', '⿹', 'RIGHT_GOU', '4']	27	42
wushen_jzp/Music/images/wushenqinpu_11_12_b.png	['Music', '⿱', '⿹', 'RIGHT_GOU', 'O_JIAN', '⿹', 'RIGHT_GOU', '5']	26	46
wushen_jzp/Music/images/wushenqinpu_11_15_b.png	['Music', '⿱', 'TECHNIQUE_SAN_YIN', '⿺', 'RIGHT_TIAO', '7']	38	34
wushen_jzp/Music/images/wushenqinpu_11_16_b.png	['Music', '⿱', '⿰', 'LEFT_FINGER_MING', '10', '⿹', 'RIGHT_GOU', '5']	26	44
wushen_jzp/Music/images/wushenqinpu_11_17_b.png	['Music', '⿱', 'TECHNIQUE_SAN_YIN', '⿺', 'RIGHT_TIAO', '7']	42	41
wushen_jzp/Music/images/wushenqinpu_11_18_b.png	['Music', '⿱', '⿰', 'LEFT_FINGER_DA', '9', '⿹', 'RIGHT_GOU', '5']	36	50
wushen_jzp/Music/images/wushenqinpu_11_20_b.png	['Music', '⿱', 'RIGHT_MO', '⿺', 'RIGHT_TIAO', '7']	43	42
wushen_jzp/Music/images/wushenqinpu_11_21_b.png	['Music', '⿳', '⿰', 'LEFT_FINGER_MING', '10', '⿹', 'RIGHT_GOU', 'O_JIAN', '⿹', 'RIGHT_GOU', '6']	27	45
wushen_jzp/Music/images/wushenqinpu_11_23_b.png	['Music', '⿱', 'TECHNIQUE_SAN_YIN', '⿺', 'RIGHT_TIAO', '7']	40	37
wushen_jzp/Music/images/wushenqinpu_11_24_b.png	['Music', '⿱', '⿰', 'LEFT_FINGER_MING', '10', '⿹', 'RIGHT_GOU', '5']	30	47
wushen_jzp/Music/images/wushenqinpu_11_25_b.png	['Music', '⿱', 'TECHNIQUE_SAN_YIN', '⿺', 'RIGHT_TIAO', '7']	41	36
wushen_jzp/Music/images/wushenqinpu_11_26_b.png	['Music', '⿱', '⿰', 'LEFT_FINGER_MING', '10', '⿹', 'RIGHT_DA', '5']	34	46
wushen_jzp/Music/images/wushenqinpu_11_28_b.png	['Music', '⿱', 'TECHNIQUE_SAN_YIN', '⿺', 'RIGHT_TIAO', '5']	40	39
wushen_jzp/Music/images/wushenqinpu_11_29_b.png	['Music', '⿱', '⿰', 'LEFT_FINGER_MING', '⿱', '10', '1', '⿹', 'RIGHT_GOU', '3']	27	47
wushen_jzp/Music/images/wushenqinpu_11_30_b.png	['Music', '⿱', 'TECHNIQUE_SAN_YIN', '⿺', 'RIGHT_TIAO', '5']	36	44
wushen_jzp/Music/images/wushenqinpu_11_31_b.png	['Music', '⿱', '⿰', 'LEFT_FINGER_ZHONG', '10', '⿹', 'RIGHT_DA', '1']	31	39
wushen_jzp/Music/images/wushenqinpu_11_33_b.png	['Music', '⿱', '⿰', 'LEFT_FINGER_MING', '10', '⿹', 'RIGHT_GOU', '3']	28	41
wushen_jzp/Music/images/wushenqinpu_11_35_b.png	['Music', '⿳', '⿰', 'LEFT_FINGER_DA', '9', 'RIGHT_MO', '6']	35	48
wushen_jzp/Music/images/wushenqinpu_11_36_b.png	['Music', '⿱', '⿰', 'LEFT_FINGER_DA', '10', '⿰', 'LEFT_ZHU', '⿺', 'RIGHT_TIAO', '6']	38	41
wushen_jzp/Music/images/wushenqinpu_11_38_b.png	['Music', '⿱', 'TECHNIQUE_SAN_YIN', '⿺', 'RIGHT_TIAO', '7']	43	35
wushen_jzp/Music/images/wushenqinpu_11_39_b.png	['Music', '⿱', '⿰', 'LEFT_FINGER_MING', '10', '⿹', 'RIGHT_GOU', '5']	30	46
wushen_jzp/Music/images/wushenqinpu_11_40_b.png	['Music', '⿱', 'TECHNIQUE_SAN_YIN', '⿺', 'RIGHT_TIAO', '7']	46	40
wushen_jzp/Music/images/wushenqinpu_11_41_b.png	['Music', '⿱', '⿰', 'LEFT_FINGER_DA', '9', '⿹', 'RIGHT_GOU', '2']	35	46
wushen_jzp/Music/images/wushenqinpu_11_43_b.png	['Music', '⿱', '⿹', 'RIGHT_GOU', 'O_JIAN', '⿹', 'RIGHT_GOU', '4']	28	42
wushen_jzp/Music/images/wushenqinpu_11_44_b.png	['Music', '⿱', '⿰', 'LEFT_FINGER_MING', '10', '⿹', 'RIGHT_GOU', '3']	27	43
wushen_jzp/Music/images/wushenqinpu_11_46_b.png	['Music', '⿱', '⿰', 'LEFT_FINGER_MING', '10', '⿰', 'LEFT_ZHU', '⿱', 'O_JIAN', '⿹', 'RIGHT_GOU', '3']	32	45
wushen_jzp/Music/images/wushenqinpu_11_48_b.png	['Music', '⿱', 'TECHNIQUE_SAN_YIN', '⿺', 'RIGHT_TIAO', '4']	43	44
wushen_jzp/Music/images/wushenqinpu_11_49_b.png	['Music', '⿱', '⿰', 'LEFT_FINGER_MING', '10', '⿹', 'RIGHT_DA', '2']	36	45
wushen_jzp/Music/images/wushenqinpu_11_50_b.png	['Music', '⿱', 'TECHNIQUE_SAN_YIN', '⿺', 'RIGHT_TIAO', '4']	39	40
wushen_jzp/Music/images/wushenqinpu_11_51_b.png	['Music', '⿱', '⿰', 'LEFT_FINGER_MING', 'LEFT_CHUO', '⿹', 'RIGHT_DA', '1']	37	46
wushen_jzp/Music/images/wushenqinpu_11_52_b.png	['Music', '⿹', 'RIGHT_GOU', '2']	27	37
wushen_jzp/Music/images/wushenqinpu_11_53_b.png	['Music', '⿱', '⿰', 'LEFT_FINGER_MING', '⿱', '10', '2', '⿹', 'RIGHT_GOU', '3']	29	45
wushen_jzp/Music/images/wushenqinpu_11_54_b.png	['Music', '⿱', '⿰', 'LEFT_FINGER_MING', 'LEFT_CHUO', '⿹', 'RIGHT_GOU', '2']	28	42
wushen_jzp/Music/images/wushenqinpu_11_56_b.png	['Music', '⿱', '⿰', 'LEFT_FINGER_ZHONG', 'LEFT_CHUO', '⿹', 'RIGHT_DA', '1']	39	41
wushen_jzp/Music/images/wushenqinpu_11_57_b.png	['Music', '⿱', 'TECHNIQUE_SAN_YIN', '2']	33	34
wushen_jzp/Music/images/wushenqinpu_11_58_b.png	['Music', '⿱', '⿰', 'LEFT_FINGER_DA', '9', '⿹', 'RIGHT_GOU', '3']	32	45
wushen_jzp/Music/images/wushenqinpu_11_61_b.png	['Music', '⿳', '⿰', 'LEFT_FINGER_DA', '8', 'RIGHT_MO', '6']	33	39
wushen_jzp/Music/images/wushenqinpu_11_62_b.png	['Music', '⿱', '⿰', 'LEFT_FINGER_DA', '9', '⿰', 'LEFT_ZHU', '⿺', 'RIGHT_TIAO', '6']	38	51
wushen_jzp/Music/images/wushenqinpu_11_64_b.png	['Music', '⿱', '⿰', 'LEFT_FINGER_MING', '10', 'LEFT_DUIQI']	36	40
wushen_jzp/Music/images/wushenqinpu_11_65_b.png	['Music', '⿱', 'TECHNIQUE_SAN_YIN', '⿹', 'RIGHT_GOU', '3']	28	46
wushen_jzp/Music/images/wushenqinpu_11_66_b.png	['Music', '⿱', '⿰', 'LEFT_FINGER_MING', '10', '⿺', 'RIGHT_TIAO', '6']	40	42
wushen_jzp/Music/images/wushenqinpu_11_67_b.png	['Music', '⿱', '⿰', 'LEFT_FINGER_MING', '10', '⿹', 'RIGHT_GOU', '5']	30	51
wushen_jzp/Music/images/wushenqinpu_11_69_b.png	['Music', '⿺', 'RIGHT_TIAO', '7']	38	29
wushen_jzp/Music/images/wushenqinpu_11_70_b.png	['Music', '⿱', 'TECHNIQUE_SAN_YIN', '⿹', 'RIGHT_GOU', '4']	30	45
wushen_jzp/Music/images/wushenqinpu_11_71_b.png	['Music', '⿱', '⿰', 'LEFT_FINGER_MING', '10', '⿺', 'RIGHT_TIAO', '7']	37	43
wushen_jzp/Music/images/wushenqinpu_11_75_b.png	['Music', '⿱', 'RIGHT_MO', '⿺', 'RIGHT_TIAO', '7']	36	42
wushen_jzp/Music/images/wushenqinpu_11_76_b.png	['Music', '⿱', 'TECHNIQUE_SAN_YIN', '⿹', 'RIGHT_GOU', '4']	28	46
wushen_jzp/Music/images/wushenqinpu_11_77_b.png	['Music', '⿺', 'RIGHT_TIAO', '7']	41	36
wushen_jzp/Music/images/wushenqinpu_11_78_b.png	['Music', '⿳', '⿰', 'LEFT_FINGER_DA', '9', 'RIGHT_MO', '7']	34	45
wushen_jzp/Music/images/wushenqinpu_11_79_b.png	['Music', '⿹', 'RIGHT_GOU', '6']	27	40
wushen_jzp/Music/images/wushenqinpu_11_80_b.png	['Music', '⿱', '⿰', 'LEFT_FINGER_MING', '10', 'LEFT_DUIQI']	35	42
wushen_jzp/Music/images/wushenqinpu_11_81_b.png	['Music', '⿹', 'RIGHT_GOU', '5']	29	42
wushen_jzp/Music/images/wushenqinpu_11_83_b.png	['Music', '⿱', '⿰', 'LEFT_FINGER_MING', '10', '⿺', 'RIGHT_TIAO', '4']	38	39
wushen_jzp/Music/images/wushenqinpu_11_84_b.png	['Music', '⿱', 'TECHNIQUE_SAN_YIN', '⿹', 'RIGHT_DA', '1']	38	46
wushen_jzp/Music/images/wushenqinpu_11_88_b.png	['Music', '⿱', 'RIGHT_LUN', '7']	36	44
wushen_jzp/Music/images/wushenqinpu_11_90_b.png	['Music', '⿱', '⿰', 'LEFT_FINGER_GUI', '⿱', '6', '7', 'LEFT_DUIQI']	36	51
wushen_jzp/Music/images/wushenqinpu_11_92_b.png	['Music', '⿱', 'TECHNIQUE_SAN_YIN', '⿹', 'RIGHT_DA', '3']	36	45
wushen_jzp/Music/images/wushenqinpu_11_93_b.png	['Music', '⿸', 'RIGHT_BO', '7']	35	32
wushen_jzp/Music/images/wushenqinpu_11_94_b.png	['Music', '⿳', 'TECHNIQUE_SAN_YIN', 'RIGHT_MO', '3']	32	57
wushen_jzp/Music/images/wushenqinpu_11_96_b.png	['Music', '⿹', 'RIGHT_GOU', '2']	26	40
wushen_jzp/Music/images/wushenqinpu_11_98_b.png	['Music', '⿹', 'RIGHT_DA', '2']	32	38
wushen_jzp/Music/images/wushenqinpu_11_104_b.png	['Music', '⿱', 'RIGHT_BI', '1']	36	45
wushen_jzp/Music/images/wushenqinpu_11_105_b.png	['Music', '⿱', 'RIGHT_MO', '⿺', 'RIGHT_TIAO', '4']	43	42
wushen_jzp/Music/images/wushenqinpu_11_106_b.png	['Music', '⿱', '⿰', 'LEFT_FINGER_DA', '9', '⿹', 'RIGHT_DA', '1']	37	42
wushen_jzp/Music/images/wushenqinpu_11_107_b.png	['Music', '⿱', 'TECHNIQUE_SAN_YIN', '⿺', 'RIGHT_TIAO', '4']	38	42
wushen_jzp/Music/images/wushenqinpu_11_108_b.png	['Music', '⿱', '⿰', 'LEFT_FINGER_DA', '7', '⿹', 'RIGHT_DA', '1']	37	44
wushen_jzp/Music/images/wushenqinpu_11_109_b.png	['Music', '⿹', 'RIGHT_GOU', '2']	26	38
wushen_jzp/Music/images/wushenqinpu_11_112_b.png	['Music', '⿱', 'RIGHT_MO', '5']	37	42
wushen_jzp/Music/images/wushenqinpu_11_114_b.png	['Music', '⿱', '9', '⿹', 'RIGHT_GOU', '4']	36	46
wushen_jzp/Music/images/wushenqinpu_11_116_b.png	['Music', '⿱', 'TECHNIQUE_SAN_YIN', '⿹', 'RIGHT_DA', '1']	37	43
wushen_jzp/Music/images/wushenqinpu_11_117_b.png	['Music', '⿱', '⿰', 'LEFT_FINGER_MING', '⿱', '9', 'LEFT_SHANG', '⿹', 'RIGHT_GOU', '3']	33	47
wushen_jzp/Music/images/wushenqinpu_11_118_b.png	['Music', '⿱', '⿰', 'LEFT_FINGER_DA', '9', '⿹', 'RIGHT_GOU', '4']	36	45
wushen_jzp/Music/images/wushenqinpu_11_120_b.png	['Music', '⿱', 'RIGHT_MO', '⿺', 'RIGHT_TIAO', '5']	39	42
wushen_jzp/Music/images/wushenqinpu_11_122_b.png	['Music', '⿱', '⿰', 'LEFT_FINGER_MING', '⿱', '7', '8', 'LEFT_DUIQI']	39	46
wushen_jzp/Music/images/wushenqinpu_11_124_b.png	['Music', '⿱', 'TECHNIQUE_SAN_YIN', '⿹', 'RIGHT_GOU', '4']	32	46
wushen_jzp/Music/images/wushenqinpu_11_125_b.png	['Music', '⿺', 'RIGHT_TIAO', '5']	42	32
wushen_jzp/Music/images/wushenqinpu_11_126_b.png	['Music', '⿳', 'TECHNIQUE_SAN_YIN', 'RIGHT_JUAN', '3']	35	44
wushen_jzp/Music/images/wushenqinpu_11_127_b.png	['Music', '⿹', 'RIGHT_GOU', '4']	29	39
wushen_jzp/Music/images/wushenqinpu_11_128_b.png	['Music', '⿺', 'RIGHT_TIAO', '5']	41	33
wushen_jzp/Music/images/wushenqinpu_11_129_b.png	['Music', '⿱', '⿰', 'LEFT_FINGER_DA', '7', '⿹', 'RIGHT_GOU', '5']	33	44
wushen_jzp/Music/images/wushenqinpu_11_133_b.png	['Music', '⿱', 'RIGHT_MO', '⿺', 'RIGHT_TIAO', '7']	38	43
wushen_jzp/Music/images/wushenqinpu_11_137_b.png	['Music', '⿱', '⿰', 'LEFT_FINGER_MING', '⿱', '6', '7', 'LEFT_DUIQI']	37	41
wushen_jzp/Music/images/wushenqinpu_11_138_b.png	['Music', '⿳', '⿰', '10', '7', 'O_JIAN', '⿹', 'RIGHT_GOU', '7']	33	46
wushen_jzp/Music/images/wushenqinpu_11_141_b.png	['Music', '⿱', '⿰', 'LEFT_FINGER_DA', '5', '⿹', 'RIGHT_GOU', '6']	34	43
wushen_jzp/Music/images/wushenqinpu_11_144_b.png	['Music', '⿺', 'RIGHT_TIAO', '7']	38	30
wushen_jzp/Music/images/wushenqinpu_11_145_b.png	['Music', '⿱', 'TECHNIQUE_SAN_YIN', 'RIGHT_GOU', 'RIGHT_GOU', '4']	29	45
wushen_jzp/Music/images/wushenqinpu_11_146_b.png	['Music', '⿱', '⿰', 'LEFT_FINGER_DA', '4', '⿺', 'RIGHT_TIAO', '7']	39	37
wushen_jzp/Music/images/wushenqinpu_11_147_b.png	['Music', '⿳', 'TECHNIQUE_SAN_YIN', 'RIGHT_MO', '5']	36	42
wushen_jzp/Music/images/wushenqinpu_11_148_b.png	['Music', '⿹', 'RIGHT_GOU', '4']	30	40
wushen_jzp/Music/images/wushenqinpu_11_151_b.png	['Music', '⿳', '⿰', 'LEFT_FINGER_DA', '4', 'RIGHT_MO', '⿺', 'RIGHT_TIAO', '7']	40	42
wushen_jzp/Music/images/wushenqinpu_11_152_b.png	['Music', '⿱', 'TECHNIQUE_SAN_YIN', '⿹', 'RIGHT_GOU', '4']	41	52
wushen_jzp/Music/images/wushenqinpu_11_153_b.png	['Music', '⿱', '⿰', 'LEFT_FINGER_DA', '4', '⿺', 'RIGHT_TIAO', '7']	49	41
wushen_jzp/Music/images/wushenqinpu_11_154_b.png	['Music', '⿱', '⿰', 'LEFT_FINGER_DA', '4', '⿹', 'RIGHT_GOU', '4']	30	45
wushen_jzp/Music/images/wushenqinpu_11_156_b.png	['Music', '⿱', '⿰', 'LEFT_FINGER_GUI', '5', 'LEFT_DUIQI']	35	41
wushen_jzp/Music/images/wushenqinpu_12_0_b.png	['Music', '⿱', 'TECHNIQUE_SAN_YIN', '⿹', 'RIGHT_GOU', '4']	43	55
wushen_jzp/Music/images/wushenqinpu_12_1_b.png	['Music', '⿱', '⿰', 'LEFT_FINGER_GUI', '5', '⿺', 'RIGHT_TIAO', '6']	41	41
wushen_jzp/Music/images/wushenqinpu_12_2_b.png	['Music', '⿳', 'TECHNIQUE_SAN_YIN', 'RIGHT_JUAN', '1']	50	40
wushen_jzp/Music/images/wushenqinpu_12_3_b.png	['Music', '⿹', 'RIGHT_GOU', '2']	36	45
wushen_jzp/Music/images/wushenqinpu_12_5_b.png	['Music', '⿱', 'TECHNIQUE_SAN_YIN', '⿸', 'RIGHT_BO', '7']	37	48
wushen_jzp/Music/images/wushenqinpu_12_7_b.png	['Music', '⿹', 'RIGHT_GOU', '4']	43	40
wushen_jzp/Music/images/wushenqinpu_12_10_b.png	['Music', '⿺', 'RIGHT_TIAO', '7']	49	44
wushen_jzp/Music/images/wushenqinpu_12_12_b.png	['Music', '⿱', 'TECHNIQUE_SAN_YIN', '⿹', 'RIGHT_GOU', '3']	37	52
wushen_jzp/Music/images/wushenqinpu_12_13_b.png	['Music', '⿱', '⿰', '6', '4', '⿺', 'RIGHT_TIAO', '6']	52	51
wushen_jzp/Music/images/wushenqinpu_12_16_b.png	['Music', '⿱', '⿹', 'RIGHT_GOU', 'O_JIAN', '⿹', 'RIGHT_GOU', '6']	36	62
wushen_jzp/Music/images/wushenqinpu_12_17_b.png	['Music', '⿱', 'RIGHT_MO', '7']	34	42
wushen_jzp/Music/images/wushenqinpu_12_18_b.png	['Music', '⿹', 'RIGHT_GOU', '6']	43	46
wushen_jzp/Music/images/wushenqinpu_12_19_b.png	['Music', '⿱', '⿰', 'LEFT_FINGER_GUI', '5', 'LEFT_DUIQI']	56	47
wushen_jzp/Music/images/wushenqinpu_12_20_b.png	['Music', '⿱', 'TECHNIQUE_SAN_YIN', '⿹', 'RIGHT_GOU', '3']	38	55
wushen_jzp/Music/images/wushenqinpu_12_21_b.png	['Music', '⿱', '⿰', 'LEFT_FINGER_GUI', '⿱', '5', '6', '⿺', 'RIGHT_TIAO', '6']	52	51
wushen_jzp/Music/images/wushenqinpu_12_24_b.png	['Music', '⿱', 'TECHNIQUE_SAN_YIN', '⿹', 'RIGHT_DA', '4']	46	45
wushen_jzp/Music/images/wushenqinpu_12_25_b.png	['Music', '⿹', 'RIGHT_GOU', '5']	33	45
wushen_jzp/Music/images/wushenqinpu_12_29_b.png	['Music', '⿱', '⿰', 'LEFT_FINGER_GUI', '⿱', '6', '7', 'LEFT_DUIQI']	54	48
wushen_jzp/Music/images/wushenqinpu_12_30_b.png	['Music', '⿱', '9', '⿹', 'RIGHT_GOU', '6']	42	63
wushen_jzp/Music/images/wushenqinpu_12_31_b.png	['Music', '⿱', 'TECHNIQUE_SAN_YIN', '7']	38	40
wushen_jzp/Music/images/wushenqinpu_12_32_b.png	['Music', '⿱', '⿱', 'O_JIAN', '⿹', 'RIGHT_GOU', '1', '⿸', 'RIGHT_LI', '7']	48	54
wushen_jzp/Music/images/wushenqinpu_12_35_b.png	['Music', '⿹', 'RIGHT_GOU', '6']	36	38
wushen_jzp/Music/images/wushenqinpu_12_37_b.png	['Music', '⿱', 'O_JIAN', '⿹', 'RIGHT_GOU', '7']	35	48
wushen_jzp/Music/images/wushenqinpu_12_40_b.png	['Music', '⿱', '⿰', 'LEFT_FINGER_DA', '6', '⿹', 'RIGHT_GOU', '9']	37	49
wushen_jzp/Music/images/wushenqinpu_12_42_b.png	['Music', '⿱', '⿰', 'LEFT_FINGER_MING', '7', 'LEFT_DUIQI']	38	52
wushen_jzp/Music/images/wushenqinpu_12_43_b.png	['Music', '⿱', '⿰', 'LEFT_FINGER_DA', '8', '⿹', 'RIGHT_GOU', '4']	43	51
wushen_jzp/Music/images/wushenqinpu_12_45_b.png	['Music', '⿱', 'O_JIAN', '⿹', 'RIGHT_GOU', '4']	43	48
wushen_jzp/Music/images/wushenqinpu_12_48_b.png	['Music', '⿱', '9', '⿹', 'RIGHT_GOU', '3']	50	55
wushen_jzp/Music/images/wushenqinpu_12_49_b.png	['Music', '⿱', 'TECHNIQUE_SAN_YIN', '⿸', 'RIGHT_BO', '7']	45	41
wushen_jzp/Music/images/wushenqinpu_12_50_b.png	['Music', '⿳', '⿰', 'LEFT_FINGER_DA', '9', 'RIGHT_MO', '5']	39	56
wushen_jzp/Music/images/wushenqinpu_12_53_b.png	['Music', '⿹', 'RIGHT_GOU', '4']	40	48
wushen_jzp/Music/images/wushenqinpu_12_56_b.png	['Music', '⿺', 'RIGHT_TIAO', '7']	47	41
wushen_jzp/Music/images/wushenqinpu_12_57_b.png	['Music', '⿱', 'TECHNIQUE_SAN_YIN', '⿹', 'RIGHT_GOU', '5']	35	54
wushen_jzp/Music/images/wushenqinpu_12_58_b.png	['Music', '⿱', '⿰', 'LEFT_FINGER_DA', '9', '⿸', 'RIGHT_LI', '7']	35	49
wushen_jzp/Music/images/wushenqinpu_12_60_b.png	['Music', '⿱', 'TECHNIQUE_SAN_YIN', '⿹', 'RIGHT_GOU', '4']	33	51
wushen_jzp/Music/images/wushenqinpu_12_61_b.png	['Music', '⿱', '⿰', 'LEFT_FINGER_DA', '9', '⿺', 'RIGHT_TIAO', '6']	41	47
wushen_jzp/Music/images/wushenqinpu_12_63_b.png	['Music', '⿳', 'TECHNIQUE_SAN_YIN', 'RIGHT_LUN', '5']	39	53
wushen_jzp/Music/images/wushenqinpu_12_65_b.png	['Music', '⿱', '⿰', 'LEFT_FINGER_ZHONG', '10', '⿹', 'RIGHT_GOU', '2']	31	50
wushen_jzp/Music/images/wushenqinpu_12_66_b.png	['Music', '⿱', 'TECHNIQUE_SAN_YIN', '⿺', 'RIGHT_TIAO', '5']	45	51
wushen_jzp/Music/images/wushenqinpu_12_67_b.png	['Music', '⿱', '⿰', 'LEFT_FINGER_MING', '⿱', '10', '1', '⿹', 'RIGHT_GOU', '3']	35	50
wushen_jzp/Music/images/wushenqinpu_12_68_b.png	['Music', '⿱', 'TECHNIQUE_SAN_YIN', '⿺', 'RIGHT_TIAO', '5']	42	42
wushen_jzp/Music/images/wushenqinpu_12_69_b.png	['Music', '⿱', '⿰', 'LEFT_FINGER_ZHONG', '10', '⿹', 'RIGHT_DA', '2']	42	51
wushen_jzp/Music/images/wushenqinpu_12_70_b.png	['Music', '⿱', '⿰', 'LEFT_FINGER_MING', '⿱', '10', '1', '⿹', 'RIGHT_GOU', '3']	35	59
wushen_jzp/Music/images/wushenqinpu_12_71_b.png	['Music', '⿱', 'TECHNIQUE_SAN_YIN', '⿺', 'RIGHT_TIAO', '5']	38	44
wushen_jzp/Music/images/wushenqinpu_12_73_b.png	['Music', '⿱', '⿰', 'LEFT_FINGER_MING', '10', '⿹', 'RIGHT_GOU', '4']	32	51
wushen_jzp/Music/images/wushenqinpu_12_79_b.png	['Music', '⿱', 'O_JIAN', '⿹', 'RIGHT_GOU', '2']	33	51
wushen_jzp/Music/images/wushenqinpu_12_81_b.png	['Music', '⿱', '⿰', 'LEFT_FINGER_MING', 'LEFT_WAI', '⿹', 'RIGHT_DA', '1']	47	50
wushen_jzp/Music/images/wushenqinpu_12_82_b.png	['Music', '⿱', 'TECHNIQUE_SAN_YIN', '2']	36	49
wushen_jzp/Music/images/wushenqinpu_12_83_b.png	['Music', '⿱', '⿰', 'LEFT_FINGER_MING', 'LEFT_WAI', '⿹', 'RIGHT_GOU', '2']	39	54
wushen_jzp/Music/images/wushenqinpu_12_85_b.png	['Music', '⿱', '⿰', 'LEFT_FINGER_MING', '⿱', '10', '1', '⿹', 'RIGHT_GOU', '3']	45	50
wushen_jzp/Music/images/wushenqinpu_12_86_b.png	['Music', '⿱', 'TECHNIQUE_SAN_YIN', '⿺', 'RIGHT_TIAO', '5']	42	47
wushen_jzp/Music/images/wushenqinpu_12_87_b.png	['Music', '⿳', '⿰', 'LEFT_FINGER_MING', '7', 'RIGHT_MO', '5']	36	51
wushen_jzp/Music/images/wushenqinpu_12_88_b.png	['Music', '⿹', 'RIGHT_GOU', '4']	28	41
wushen_jzp/Music/images/wushenqinpu_12_91_b.png	['Music', '⿱', 'TECHNIQUE_SAN_YIN', '⿺', 'RIGHT_TIAO', '5']	41	50
wushen_jzp/Music/images/wushenqinpu_12_92_b.png	['Music', '⿳', '⿰', 'LEFT_FINGER_MING', '10', 'RIGHT_JUAN', '4']	43	51
wushen_jzp/Music/images/wushenqinpu_12_93_b.png	['Music', '⿱', '⿹', 'RIGHT_GOU', 'O_JIAN', '⿹', 'RIGHT_GOU', '5']	36	49
wushen_jzp/Music/images/wushenqinpu_12_94_b.png	['Music', '⿱', 'RIGHT_MO', '6']	41	42
wushen_jzp/Music/images/wushenqinpu_12_96_b.png	['Music', '⿱', '⿰', 'LEFT_FINGER_MING', '10', '⿹', 'RIGHT_GOU', '5']	44	51
